,bb_height,bb_width,block_num,cell_type,conf,content,filename,img_height,img_width,level,line_num,page_num,par_num,word_num,x1,x2,y1,y2
23958,20.0,50.0,4.0,-1,70.0,QLD,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,10.0,1256.0,1306.0,1936.0,1956.0
23959,20.0,60.0,4.0,-1,78.0,4958,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,11.0,1167.0,1227.0,1939.0,1959.0
23960,32.0,3.0,4.0,-1,96.0,|,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,12.0,959.0,962.0,1944.0,1976.0
23961,22.0,97.0,4.0,-1,91.0,Account,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,13.0,850.0,947.0,1954.0,1976.0
23962,19.0,38.0,4.0,-1,96.0,No:,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,14.0,795.0,833.0,1959.0,1978.0
23963,22.0,93.0,4.0,-1,72.0,960726,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,15.0,541.0,634.0,1968.0,1990.0
23965,22.0,130.0,4.0,-1,10.0,Facsimile:,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,1.0,2574.0,2704.0,1866.0,1888.0
23966,20.0,31.0,4.0,-1,74.0,07,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,2.0,2524.0,2555.0,1869.0,1889.0
23967,20.0,66.0,4.0,-1,77.0,5594,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,3.0,2437.0,2503.0,1870.0,1890.0
23968,20.0,67.0,4.0,-1,95.0,9257,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,4.0,2350.0,2417.0,1871.0,1891.0
23969,7.0,1.0,4.0,-1,87.0,|,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,5.0,1666.0,1667.0,1889.0,1896.0
23970,54.0,38.0,4.0,-1,51.0,+,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,6.0,941.0,979.0,1889.0,1943.0
23971,9.0,37.0,4.0,-1,40.0,has,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,7.0,657.0,694.0,1919.0,1928.0
23972,37.0,5.0,4.0,-1,59.0,i,photo-5.jpg,2448.0,3264.0,5.0,4.0,1.0,1.0,8.0,338.0,343.0,1936.0,1973.0
23974,7.0,42.0,4.0,-1,38.0,Lenee,photo-5.jpg,2448.0,3264.0,5.0,5.0,1.0,1.0,1.0,1622.0,1664.0,1884.0,1891.0
23975,3.0,33.0,4.0,-1,28.0,smace,photo-5.jpg,2448.0,3264.0,5.0,5.0,1.0,1.0,2.0,1491.0,1524.0,1892.0,1895.0
23976,7.0,50.0,4.0,-1,42.0,some,photo-5.jpg,2448.0,3264.0,5.0,5.0,1.0,1.0,3.0,1440.0,1490.0,1890.0,1897.0
23978,7.0,5.0,4.0,-1,10.0,A,photo-5.jpg,2448.0,3264.0,5.0,5.0,1.0,1.0,5.0,458.0,463.0,1908.0,1915.0
23980,36.0,5.0,4.0,-1,81.0,|,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,1.0,1662.0,1667.0,1850.0,1886.0
23981,43.0,3.0,4.0,-1,59.0,',photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,2.0,1212.0,1215.0,1837.0,1880.0
23982,19.0,36.0,4.0,-1,79.0,Tax,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,3.0,1093.0,1129.0,1862.0,1881.0
23983,18.0,37.0,4.0,-1,93.0,No.,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,4.0,1039.0,1076.0,1865.0,1883.0
23984,36.0,3.0,4.0,-1,83.0,|,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,5.0,955.0,958.0,1843.0,1879.0
23985,21.0,65.0,4.0,-1,95.0,Week,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,6.0,829.0,894.0,1873.0,1894.0
23986,23.0,77.0,4.0,-1,96.0,Ending,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,7.0,735.0,812.0,1874.0,1897.0
23987,27.0,4.0,4.0,-1,93.0,|,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,8.0,668.0,672.0,1884.0,1911.0
23988,27.0,101.0,4.0,-1,75.0,TERMS,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,9.0,457.0,558.0,1889.0,1916.0
23989,37.0,4.0,4.0,-1,95.0,|,photo-5.jpg,2448.0,3264.0,5.0,6.0,1.0,1.0,10.0,336.0,340.0,1882.0,1919.0
23991,21.0,78.0,4.0,-1,40.0,seos,photo-5.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,1.0,807.0,885.0,1835.0,1856.0
23993,40.0,38.0,4.0,-1,74.0,|_,photo-5.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,3.0,640.0,678.0,1825.0,1865.0
23995,19.0,9.0,4.0,-1,37.0,/,photo-5.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,5.0,588.0,597.0,1848.0,1867.0
23996,24.0,57.0,4.0,-1,42.0,tms,photo-5.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,6.0,513.0,570.0,1845.0,1869.0
23997,27.0,84.0,4.0,-1,37.0,(ArRO2),photo-5.jpg,2448.0,3264.0,5.0,7.0,1.0,1.0,7.0,414.0,498.0,1848.0,1875.0
24001,20.0,32.0,5.0,-1,45.0,doves,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,928.0,960.0,1815.0,1835.0
24003,8.0,36.0,5.0,-1,29.0,stan,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,792.0,828.0,1818.0,1826.0
24004,8.0,52.0,5.0,-1,31.0,seman,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,739.0,791.0,1820.0,1828.0
24005,8.0,36.0,5.0,-1,24.0,mms,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,690.0,726.0,1823.0,1831.0
24006,5.0,37.0,5.0,-1,19.0,aome,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,588.0,625.0,1830.0,1835.0
24007,9.0,35.0,5.0,-1,33.0,omer,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,436.0,471.0,1834.0,1843.0
24008,8.0,37.0,5.0,-1,30.0,canine,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,383.0,420.0,1836.0,1844.0
24012,22.0,61.0,6.0,-1,89.0,Total,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,806.0,867.0,1785.0,1807.0
24013,20.0,47.0,6.0,-1,71.0,Unit,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,731.0,778.0,1790.0,1810.0
24014,21.0,56.0,6.0,-1,96.0,AVG,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,613.0,669.0,1795.0,1816.0
24015,20.0,56.0,6.0,-1,91.0,Price,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,542.0,598.0,1798.0,1818.0
24016,21.0,12.0,6.0,-1,75.0,%,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,488.0,500.0,1802.0,1823.0
24017,21.0,92.0,6.0,-1,95.0,Amount,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,380.0,472.0,1804.0,1825.0
24021,22.0,104.0,7.0,-1,95.0,Product,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2847.0,2951.0,1717.0,1739.0
24023,22.0,102.0,7.0,-1,94.0,Product,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2691.0,2793.0,1721.0,1743.0
24024,26.0,150.0,7.0,-1,92.0,Description,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2523.0,2673.0,1721.0,1747.0
24025,3.0,31.0,7.0,-1,4.0,s,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2428.0,2459.0,1762.0,1765.0
24026,3.0,41.0,7.0,-1,51.0,%.,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,2117.0,2158.0,1770.0,1773.0
24027,20.0,55.0,7.0,-1,96.0,5106,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,1966.0,2021.0,1742.0,1762.0
24029,17.0,73.0,7.0,-1,95.0,137019,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1962.0,2035.0,1709.0,1726.0
24033,21.0,69.0,8.0,-1,95.0,Code,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2880.0,2949.0,1684.0,1705.0
24053,33.0,77.0,13.0,-1,21.0,kw,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2925.0,3002.0,1609.0,1642.0
24054,3.0,37.0,13.0,-1,35.0,vates,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2624.0,2661.0,1634.0,1637.0
24055,2.0,2.0,13.0,-1,97.0,.,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2444.0,2446.0,1641.0,1643.0
24057,24.0,146.0,13.0,-1,66.0,00036127,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,2825.0,2971.0,1584.0,1608.0
24058,24.0,104.0,13.0,-1,66.0,NORCO,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,2682.0,2786.0,1589.0,1613.0
24059,21.0,59.0,13.0,-1,96.0,LITE,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,2606.0,2665.0,1593.0,1614.0
24060,23.0,67.0,13.0,-1,95.0,MILK,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,2524.0,2591.0,1595.0,1618.0
24061,22.0,51.0,13.0,-1,95.0,BTL,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,2457.0,2508.0,1597.0,1619.0
24062,22.0,49.0,13.0,-1,76.0,BLT,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,6.0,2393.0,2442.0,1600.0,1622.0
24064,25.0,147.0,13.0,-1,71.0,00813676,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,2821.0,2968.0,1541.0,1566.0
24065,24.0,132.0,13.0,-1,42.0,RIVERINA,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,2651.0,2783.0,1547.0,1571.0
24066,23.0,85.0,13.0,-1,94.0,DAIRY,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,3.0,2547.0,2632.0,1552.0,1575.0
24067,24.0,135.0,13.0,-1,93.0,NATURAL,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,4.0,2393.0,2528.0,1555.0,1579.0
24068,22.0,62.0,13.0,-1,92.0,YOG,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,5.0,2318.0,2380.0,1561.0,1583.0
24069,23.0,55.0,13.0,-1,87.0,5KG,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,6.0,2247.0,2302.0,1563.0,1586.0
24070,22.0,55.0,13.0,-1,95.0,TUB,photo-5.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,7.0,2178.0,2233.0,1566.0,1588.0
24074,21.0,60.0,14.0,-1,92.0,Total,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,804.0,864.0,1467.0,1488.0
24075,22.0,22.0,14.0,-1,96.0,of,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,767.0,789.0,1470.0,1492.0
24076,23.0,86.0,14.0,-1,96.0,taxable,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,666.0,752.0,1472.0,1495.0
24077,26.0,96.0,14.0,-1,96.0,supplies,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,556.0,652.0,1474.0,1500.0
24081,22.0,85.0,15.0,-1,96.0,Totals,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2878.0,2963.0,1457.0,1479.0
24083,22.0,59.0,15.0,-1,89.0,Total,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,802.0,861.0,1428.0,1450.0
24084,21.0,22.0,15.0,-1,96.0,of,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,765.0,787.0,1432.0,1453.0
24085,23.0,92.0,15.0,-1,77.0,tax-free,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,658.0,750.0,1434.0,1457.0
24086,28.0,96.0,15.0,-1,96.0,supplies,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,547.0,643.0,1434.0,1462.0
24090,22.0,59.0,16.0,-1,84.0,'This,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2900.0,2959.0,1372.0,1394.0
24091,23.0,96.0,16.0,-1,88.0,Invoice,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2787.0,2883.0,1375.0,1398.0
24092,21.0,20.0,16.0,-1,96.0,is,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2750.0,2770.0,1379.0,1400.0
24093,21.0,44.0,16.0,-1,96.0,Net,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2689.0,2733.0,1381.0,1402.0
24094,21.0,23.0,16.0,-1,96.0,of,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2647.0,2670.0,1384.0,1405.0
24095,23.0,14.0,16.0,-1,89.0,$,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,2613.0,2627.0,1384.0,1407.0
24096,22.0,88.0,16.0,-1,89.0,17.76-,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,2504.0,2592.0,1388.0,1410.0
24097,20.0,20.0,16.0,-1,96.0,in,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,8.0,2467.0,2487.0,1392.0,1412.0
24098,23.0,126.0,16.0,-1,96.0,Discounts,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,9.0,2322.0,2448.0,1394.0,1417.0
24102,21.0,97.0,17.0,-1,96.0,Reason,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,2853.0,2950.0,1287.0,1308.0
24103,20.0,38.0,17.0,-1,96.0,for,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,2798.0,2836.0,1293.0,1313.0
24104,26.0,159.0,17.0,-1,95.0,transaction:,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,2624.0,2783.0,1295.0,1321.0
24105,21.0,55.0,17.0,-1,95.0,Bulk,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,2551.0,2606.0,1304.0,1325.0
24106,24.0,76.0,17.0,-1,95.0,Billing,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,2458.0,2534.0,1305.0,1329.0
24110,21.0,102.0,18.0,-1,88.0,Authorised,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1579.0,1681.0,1186.0,1207.0
24111,23.0,29.0,18.0,-1,96.0,by:,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1544.0,1573.0,1184.0,1207.0
24112,23.0,93.0,18.0,-1,62.0,Cregitor,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1032.0,1125.0,1198.0,1221.0
24113,22.0,63.0,18.0,-1,57.0,Goode,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,960.0,1023.0,1199.0,1221.0
24117,28.0,3.0,19.0,-1,67.0,{,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1686.0,1689.0,1164.0,1192.0
24119,16.0,3.0,19.0,-1,65.0,{,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1686.0,1689.0,1145.0,1161.0
24120,22.0,30.0,19.0,-1,78.0,(as,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,1651.0,1681.0,1138.0,1160.0
24121,24.0,90.0,19.0,-1,91.0,approved,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,1555.0,1645.0,1139.0,1163.0
24122,18.0,17.0,19.0,-1,90.0,in,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,1534.0,1551.0,1145.0,1163.0
24123,18.0,31.0,19.0,-1,96.0,the,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,1498.0,1529.0,1145.0,1163.0
24124,22.0,71.0,19.0,-1,93.0,budget),photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,6.0,1422.0,1493.0,1143.0,1165.0
24128,25.0,126.0,20.0,-1,92.0,EXPENSE,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1441.0,1567.0,1100.0,1125.0
24129,29.0,166.0,20.0,-1,89.0,ACCOUNT(S),photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1268.0,1434.0,1099.0,1128.0
24130,23.0,37.0,20.0,-1,96.0,TO,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1225.0,1262.0,1106.0,1129.0
24131,23.0,36.0,20.0,-1,96.0,BE,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,1182.0,1218.0,1106.0,1129.0
24132,27.0,134.0,20.0,-1,95.0,CHARGED,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,1041.0,1175.0,1106.0,1133.0
24134,23.0,99.0,20.0,-1,95.0,Account,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,1556.0,1655.0,1059.0,1082.0
24136,23.0,56.0,20.0,-1,75.0,Cost,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,1449.0,1505.0,1062.0,1085.0
24137,22.0,80.0,20.0,-1,75.0,Centre,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,1362.0,1442.0,1063.0,1085.0
24139,27.0,85.0,20.0,-1,94.0,Activity,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,6.0,1234.0,1319.0,1062.0,1089.0
24141,29.0,85.0,20.0,-1,83.0,Project,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,8.0,1107.0,1192.0,1062.0,1091.0
24142,23.0,54.0,20.0,-1,92.0,BAS,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,9.0,1020.0,1074.0,1069.0,1092.0
24143,23.0,65.0,20.0,-1,95.0,Code,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,10.0,948.0,1013.0,1070.0,1093.0
24147,19.0,97.0,21.0,-1,96.0,EXPENSE,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1548.0,1645.0,932.0,951.0
24148,20.0,88.0,21.0,-1,96.0,AMOUNT,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1455.0,1543.0,933.0,953.0
24152,31.0,20.0,22.0,-1,89.0,s,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1625.0,1645.0,888.0,919.0
24153,47.0,83.0,22.0,-1,63.0,237,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,1513.0,1596.0,879.0,926.0
24154,46.0,109.0,22.0,-1,73.0,4&,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,1394.0,1503.0,893.0,939.0
24158,34.0,132.0,23.0,-1,96.0,TOTAL,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,709.0,841.0,432.0,466.0
24160,38.0,185.0,23.0,-1,91.0,AMOUNT:,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,652.0,837.0,393.0,431.0
24161,34.0,18.0,23.0,-1,95.0,$,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,610.0,628.0,401.0,435.0
24162,34.0,107.0,23.0,-1,95.0,32.48,photo-5.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,418.0,525.0,408.0,442.0
24166,16.0,14.0,24.0,-1,76.0,6,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,685.0,699.0,311.0,327.0
24167,17.0,42.0,24.0,-1,92.0,www,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,631.0,673.0,312.0,329.0
24168,29.0,187.0,24.0,-1,81.0,bpay.com.au,photo-5.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,440.0,627.0,312.0,341.0
24177,111.0,51.0,1.0,-1,96.0,Tax,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,267.0,318.0,642.0,753.0
24178,231.0,55.0,1.0,-1,95.0,Invoice,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,260.0,315.0,387.0,618.0
24182,179.0,26.0,2.0,-1,29.0,AM},photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,403.0,429.0,1901.0,2080.0
24183,58.0,6.0,2.0,-1,35.0,L,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,406.0,412.0,1767.0,1825.0
24184,5.0,47.0,2.0,-1,89.0,|,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,385.0,432.0,977.0,982.0
24185,140.0,34.0,2.0,-1,96.0,Invoice,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,386.0,420.0,813.0,953.0
24186,154.0,35.0,2.0,-1,95.0,Number,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,380.0,415.0,642.0,796.0
24187,157.0,35.0,2.0,-1,96.0,7189114,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,372.0,407.0,382.0,539.0
24188,4.0,87.0,2.0,-1,42.0,l,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,7.0,333.0,420.0,352.0,356.0
24192,95.0,32.0,3.0,-1,90.0,FAST,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,456.0,488.0,2156.0,2251.0
24193,176.0,62.0,3.0,-1,94.0,QUALITY,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,427.0,489.0,1967.0,2143.0
24194,272.0,62.0,3.0,-1,58.0,DISTRIBUTOR,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,426.0,488.0,1686.0,1958.0
24196,87.0,32.0,3.0,-1,96.0,ABN,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,513.0,545.0,2074.0,2161.0
24197,44.0,30.0,3.0,-1,96.0,24,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,513.0,543.0,2012.0,2056.0
24198,66.0,32.0,3.0,-1,96.0,010,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,511.0,543.0,1932.0,1998.0
24199,61.0,32.0,3.0,-1,96.0,991,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,4.0,510.0,542.0,1854.0,1915.0
24200,64.0,31.0,3.0,-1,96.0,189,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,5.0,510.0,541.0,1768.0,1832.0
24201,4.0,77.0,3.0,-1,63.0,l,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,6.0,445.0,522.0,977.0,981.0
24202,87.0,32.0,3.0,-1,96.0,Date,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,7.0,466.0,498.0,866.0,953.0
24204,4.0,96.0,3.0,-1,64.0,',photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,9.0,443.0,539.0,352.0,356.0
24206,68.0,32.0,3.0,-1,92.0,AC,photo-50.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,543.0,575.0,885.0,953.0
24207,62.0,32.0,3.0,-1,95.0,No.,photo-50.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,541.0,573.0,807.0,869.0
24208,169.0,36.0,3.0,-1,91.0,ALEYOU,photo-50.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,3.0,527.0,563.0,381.0,550.0
24212,166.0,37.0,4.0,-1,95.0,Invoice,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,658.0,695.0,2015.0,2181.0
24213,57.0,35.0,4.0,-1,95.0,to:,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,659.0,694.0,1941.0,1998.0
24214,3.0,12.0,4.0,-1,84.0,\,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,642.0,654.0,974.0,977.0
24215,112.0,33.0,4.0,-1,93.0,Order,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,619.0,652.0,838.0,950.0
24216,63.0,33.0,4.0,-1,95.0,No.,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,5.0,616.0,649.0,760.0,823.0
24217,4.0,85.0,4.0,-1,60.0,i,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,6.0,552.0,637.0,351.0,355.0
24221,262.0,33.0,5.0,-1,96.0,ALEXANDRA,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,715.0,748.0,1921.0,2183.0
24222,110.0,32.0,5.0,-1,96.0,PARK,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,2.0,713.0,745.0,1798.0,1908.0
24223,289.0,35.0,5.0,-1,96.0,CONFERENCE,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,3.0,708.0,743.0,1494.0,1783.0
24224,170.0,33.0,5.0,-1,96.0,CENTRE,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,4.0,705.0,738.0,1309.0,1479.0
24226,43.0,32.0,5.0,-1,95.0,13,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,1.0,767.0,799.0,2136.0,2179.0
24227,104.0,31.0,5.0,-1,90.0,MARI,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,2.0,766.0,797.0,2016.0,2120.0
24228,166.0,32.0,5.0,-1,94.0,STREET,photo-50.jpg,2448.0,3264.0,5.0,2.0,1.0,1.0,3.0,764.0,796.0,1834.0,2000.0
24230,260.0,33.0,5.0,-1,96.0,ALEXANDRA,photo-50.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,1.0,816.0,849.0,1920.0,2180.0
24231,227.0,32.0,5.0,-1,95.0,HEADLAND,photo-50.jpg,2448.0,3264.0,5.0,3.0,1.0,1.0,2.0,814.0,846.0,1679.0,1906.0
24239,72.0,26.0,7.0,-1,93.0,item,photo-50.jpg,2448.0,3264.0,5.0,1.0,1.0,1.0,1.0,1003.0,1029.0,2180.0,2252.0
